name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;windspeed;winddir;sealevelpressure;cloudcover;visibility;conditions;description
MOROCCO;6/14/2001;26.1;15.6;21;26.1;15.6;21;17.2;79.5;0;0;0;;18.4;312.3;1015.1;12;9.9;Clear;Clear conditions throughout the day.
MOROCCO;6/15/2001;24.1;17.1;20.2;24.1;17.1;20.2;17.9;87.2;0;0;0;;18.4;307;1017.2;65.6;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/16/2001;23.1;13.4;18.8;23.1;13.4;18.8;14.8;79.3;0;0;0;;25.9;354.7;1020;43.1;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/17/2001;24.3;14.1;19.6;24.3;14.1;19.6;15.5;78.7;0;0;0;;25.9;346.3;1017;12;11;Clear;Clear conditions throughout the day.
MOROCCO;6/18/2001;28.1;14.1;21.6;27.9;14.1;21.6;15.6;71.3;0;0;0;;18.4;270.9;1010.9;16.7;10.3;Clear;Clear conditions throughout the day.
MOROCCO;6/19/2001;24.6;18.1;22.1;24.6;18.1;22.1;18.8;81.9;0;0;0;;22.3;289.3;1010;23.6;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/20/2001;24.1;18.9;21.6;24.1;18.9;21.6;18.1;81.2;0;0;0;;18.4;303.6;1014.2;47.3;9.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/21/2001;24.1;17.1;21.4;24.1;17.1;21.4;18.2;82.1;0;0;0;;18.4;318.6;1014.1;51.3;9.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/22/2001;24.1;19.6;22;24.1;19.6;22;18.9;83;0;0;0;;14.8;299.9;1012.9;59.3;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/23/2001;26.1;17.7;22.7;26.1;17.7;22.7;19;80.7;0;0;0;;22.3;292.9;1011.8;40;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/24/2001;24.1;19.4;21.6;24.1;19.4;21.6;18.6;83.5;0;0;0;;22.3;278.5;1015.9;46.9;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/25/2001;23.4;19.6;21.3;23.4;19.6;21.3;18;81.8;0;0;0;;14.8;309;1020.3;60.8;7.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/26/2001;23.1;18.1;21;23.1;18.1;21;17.3;79.6;0;0;0;;18.4;318.4;1021.4;70;11.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/27/2001;24.1;15.1;19.9;24.1;15.1;19.9;16.1;79.7;0;0;0;;18.4;338.2;1022.1;35.5;9.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/28/2001;25.1;13.9;19.7;25.1;13.9;19.7;16.4;82.2;0;0;0;;22.3;341.6;1019.1;20;10.1;Clear;Partly cloudy throughout the day.
MOROCCO;6/29/2001;26.1;15.1;21.8;26.1;15.1;21.8;18;79.6;0;0;0;;22.3;287.1;1015.9;25;10.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/30/2001;27.1;17.1;23.4;28.9;17.1;23.6;18.9;77;0;0;0;;18.4;299.9;1015.7;18.9;8.7;Clear;Clear conditions throughout the day.
MOROCCO;07/01/2001;28.1;20.1;23.8;30.8;20.1;24.1;19.9;80.2;0;0;0;;18.4;305.8;1017.1;42.1;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/02/2001;24.3;18.1;21.7;24.3;18.1;21.7;18.7;83.7;0;0;0;;18.4;296.8;1020;54.7;9.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/03/2001;24.7;20.6;22.4;24.7;20.6;22.4;18.1;76.9;0;0;0;;22.3;287.2;1019.2;72.5;8.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/04/2001;24.3;17.1;21.5;24.3;17.1;21.5;17.6;78.9;0;0;0;;18.4;303.2;1013.4;71.4;9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/05/2001;23.1;16;19.6;23.1;16;19.6;15.4;77.4;0;0;0;;18.4;307.2;1013.6;59.3;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/06/2001;23.7;15.4;20.1;23.7;15.4;20.1;14.5;71;0;0;0;;22.3;342.9;1017.7;32.5;9.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/07/2001;24.3;13.4;19.7;24.3;13.4;19.7;16.3;81.6;0;0;0;;18.4;337;1018.7;46.5;10.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/08/2001;24.1;16.7;21.4;24.1;16.7;21.4;17.9;81.3;0;0;0;;18.4;315.4;1018.7;68.4;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/09/2001;24.1;16;21;24.1;16;21;17;78.5;0;0;0;;18.4;323.7;1017.2;55.3;9.2;Partially cloudy;Clearing in the afternoon.
MOROCCO;07/10/2001;25.1;14.1;20.8;25.1;14.1;20.8;18;84.6;0;0;0;;22.3;344;1015.2;42;9.5;Partially cloudy;Clearing in the afternoon.
MOROCCO;07/11/2001;27.1;19.2;24.1;28.6;19.2;24.2;19.4;76;0;0;0;;18.4;284.6;1015.6;27.3;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/12/2001;26.4;20.9;23.2;26.4;20.9;23.2;20.3;84;0;0;0;;18.4;292.9;1016.8;72.1;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/13/2001;27.1;18.1;22.7;28.3;18.1;22.7;19.6;83.5;0;0;0;;18.4;309.7;1016.2;52;9.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/14/2001;25.7;19.4;22.3;25.7;19.4;22.3;19.1;83;0;0;0;;18.4;308.7;1017.2;54.4;7.3;Partially cloudy;Clearing in the afternoon.
MOROCCO;7/15/2001;26.1;19.1;22.2;26.1;19.1;22.2;17.3;74.8;0;0;0;;18.4;333.4;1017.7;56.9;10.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/16/2001;25.4;15.1;20.9;25.4;15.1;20.9;15.3;71.9;0;0;0;;25.9;341.1;1016.6;35.8;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/17/2001;26.1;13.1;19.6;26.1;13.1;19.6;16;80.1;0;0;0;;18.4;347.7;1016.9;0;9.6;Clear;Clear conditions throughout the day.
MOROCCO;7/18/2001;25.1;18.2;21.5;25.1;18.2;21.5;17.7;80;0;0;0;;22.3;339.7;1017;64.4;10.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/19/2001;23.1;14.1;20.4;23.1;14.1;20.4;14.6;69.9;0;0;0;;25.9;358.5;1017.9;24;9.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/20/2001;28.1;13.7;20.8;27.9;13.7;20.8;14.5;71.1;0;0;0;;22.3;338.9;1013.1;14;9.4;Clear;Clear conditions throughout the day.
MOROCCO;7/21/2001;31.1;18.1;26.7;31;18.1;26.7;16.8;58.3;0;0;0;;22.3;338.3;1010.1;75.9;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/22/2001;27.1;21.6;24.2;28.9;21.6;24.3;20.5;80;0;0;0;;29.5;279.3;1010.8;61.2;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/23/2001;26.1;20.4;23.6;26.1;20.4;23.6;19.6;79.2;0;0;0;;25.9;287.6;1013.8;55;10;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/24/2001;24.1;19.7;22.3;24.1;19.7;22.3;17.4;74.7;0;0;0;;18.4;317.4;1017;44.5;10.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/25/2001;24.2;19.1;21.7;24.2;19.1;21.7;16.8;74.6;0;0;0;;18.4;332.8;1017.5;42.7;10;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/26/2001;25.1;16.9;21.6;25.1;16.9;21.6;16.9;75.6;0;0;0;;18.4;334;1016.7;51.4;10.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/27/2001;24.1;16.7;21.7;24.1;16.7;21.7;17;75.4;0;0;0;;14.8;318;1017;46.2;9.2;Partially cloudy;Clearing in the afternoon.
MOROCCO;7/28/2001;24.1;16.6;21;24.1;16.6;21;16;74;0;0;0;;18.4;296.2;1016.9;62.9;11.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/29/2001;23.2;17.9;20.9;23.2;17.9;20.9;15.9;73.8;0;0;0;;14.8;307.5;1016;86;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/30/2001;24.1;17.1;21.1;24.1;17.1;21.1;16;73.3;0;0;0;;14.8;289;1015.8;81.1;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/31/2001;25.1;16;21;25.1;16;21;17.1;79.3;0;0;0;;14.8;340.7;1016;21.7;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/01/2001;26.1;16;21.2;26.1;16;21.2;18.2;83.8;0;0;0;;18.4;342.6;1018.9;32.9;6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/02/2001;26.1;19.1;22.2;26.1;19.1;22.2;17.7;77;0;0;0;;22.3;8;1019.1;46.2;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/03/2001;26.1;19.1;22.4;26.1;19.1;22.4;17.9;76.6;0;0;0;;22.3;356.1;1017.1;36.3;7.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/04/2001;28.1;15.7;22.9;29.3;15.7;23.1;16.8;71.7;0;0;0;;18.4;354.9;1016.6;28.1;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/05/2001;29.2;17.1;23.3;30.1;17.1;23.6;16.5;66.8;0;0;0;;14.8;290.4;1018;0;8.8;Clear;Clear conditions throughout the day.
MOROCCO;08/06/2001;28.1;20.1;23.8;30.2;20.1;24.2;20.1;80.8;0;0;0;;18.4;287.9;1017.5;36.8;6.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/07/2001;28.1;19.9;23.3;29.3;19.9;23.5;20.1;83.1;0;0;0;;22.3;281.9;1015.8;25.7;5.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/08/2001;28.1;19.1;23.1;29.3;19.1;23.3;19;78.8;0;0;0;;18.4;297.5;1014.8;23;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/09/2001;27.1;18.6;22.3;28.9;18.6;22.3;18.9;82.1;0;0;0;;18.4;310.9;1016.2;40.8;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/10/2001;28.1;17.1;22.6;28.6;17.1;22.6;18.8;81;0;0;0;;18.4;323.9;1016.9;51.3;6.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/11/2001;27.1;20.1;23.3;28.9;20.1;23.6;20.3;83.5;0;0;0;;18.4;281.7;1017.5;57.6;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/12/2001;26.1;22;23.5;26.1;22;23.5;21;86.1;0.7;100;4.17;rain;22.3;281;1016.9;71;7;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO;8/13/2001;25.1;21.7;23;25.1;21.7;23;19.4;80.7;0;0;0;;22.3;299.9;1014.5;93.5;7.8;Overcast;Cloudy skies throughout the day.
MOROCCO;8/14/2001;25.4;21.1;22.6;25.4;21.1;22.6;18.2;76.4;0;0;0;;18.4;315.1;1014.5;77.3;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/15/2001;25.1;17.7;21.6;25.1;17.7;21.6;17.9;79.9;0;0;0;;14.8;322.1;1018.5;62.5;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/16/2001;26.1;18.1;22.2;26.1;18.1;22.2;17.8;76.8;0;0;0;;18.4;353.2;1019.9;75.4;9.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/17/2001;24.2;17.6;21.2;24.2;17.6;21.2;16.4;75.1;0;0;0;;25.9;344.1;1018.2;37.5;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/18/2001;25.1;13.9;20.3;25.1;13.9;20.3;16.2;78.8;0;0;0;;18.4;349.7;1015.8;37.9;9.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/19/2001;24.6;17.1;21.3;24.6;17.1;21.3;17.3;78.6;0;0;0;;18.4;339.7;1014.6;47.8;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/20/2001;25.1;15.1;20.4;25.1;15.1;20.4;17.1;82.4;0;0;0;;18.4;339;1014.8;38.4;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/21/2001;24.1;18.1;21;24.1;18.1;21;18;83.6;0;0;0;;22.3;338.5;1016.7;71;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/22/2001;26.7;18.1;21.8;26.7;18.1;21.8;19.1;85.2;0;0;0;;18.4;342.8;1017.2;71.3;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/23/2001;29.1;17.1;22.7;28.9;17.1;22.8;17.6;75.1;0;0;0;;18.4;335.2;1015;34.7;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/24/2001;27.1;19.1;22.6;28.9;19.1;22.7;17.5;73.4;0;0;0;;25.9;287.6;1012.4;44.3;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/25/2001;26.1;20.1;22.8;26.1;20.1;22.8;19.6;82.8;0.7;100;4.17;rain;22.3;306.4;1014.1;58.3;8.4;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;8/26/2001;26.1;17.1;22.7;26.1;17.1;22.7;18.2;76.4;0;0;0;;18.4;353.9;1015.2;49.6;8.3;Partially cloudy;Clearing in the afternoon.
MOROCCO;8/27/2001;26.1;17.1;20.9;26.1;17.1;20.9;17.1;80.1;0;0;0;;18.4;3.8;1015;34.8;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/28/2001;26.1;17.4;21.7;26.1;17.4;21.7;17.6;79;0;0;0;;22.3;352.4;1016;35;9.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/29/2001;27.1;17.1;22.1;28;17.1;22.2;18.1;79.2;0;0;0;;22.3;355.9;1017.7;44.1;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/30/2001;25.1;16.9;21.2;25.1;16.9;21.2;17.6;81.3;0;0;0;;18.4;322.9;1018.2;44.3;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/31/2001;26.1;16;21.4;26.1;16;21.4;17.5;79.7;0;0;0;;18.4;304.1;1015.9;52.1;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/01/2001;25.2;16;21.1;25.2;16;21.1;17.8;82.5;0;0;0;;18.4;326.3;1013.2;55.5;7.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/02/2001;25.1;19.1;22;25.1;19.1;22;18.2;80;0;0;0;;22.3;327.9;1012;84.5;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/03/2001;25.1;19.6;22.1;25.1;19.6;22.1;18.2;78.9;0;0;0;;18.4;307.8;1011.9;86.7;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/04/2001;26.1;17.1;21.5;26.1;17.1;21.5;17.7;79.5;0;0;0;;18.4;336.9;1015.7;43.7;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/05/2001;26.1;19.9;22.5;26.1;19.9;22.5;18.1;76.9;0;0;0;;18.4;322.4;1017.8;68.3;7.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/06/2001;26.1;18.1;21.9;26.1;18.1;21.9;17.3;76.5;0;0;0;;18.4;330.2;1017.3;41.9;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/07/2001;26.1;15.6;21.2;26.1;15.6;21.2;16;74.4;0;0;0;;25.9;350.7;1016.3;27.6;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/08/2001;26.1;15.1;20.6;26.1;15.1;20.6;17.4;82.9;0;0;0;;18.4;294.8;1014;22;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/09/2001;26.1;19.1;22.3;26.1;19.1;22.3;19;82.2;0;0;0;;18.4;300.6;1014.2;60.5;6.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/10/2001;25.7;20.1;22.7;25.7;20.1;22.7;18.1;75.9;0;0;0;;18.4;293.9;1015.4;46;8.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/11/2001;25.6;16;21.3;25.6;16;21.3;17.9;81.7;0;0;0;;18.4;320.4;1017.5;51.7;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/12/2001;25.1;16;21.1;25.1;16;21.1;16.1;74.8;0;0;0;;22.3;5.6;1019.8;48.3;7.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/13/2001;24.2;18.1;21.1;24.2;18.1;21.1;15.7;72;0;0;0;;18.4;345.2;1018;60.9;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/14/2001;25.1;16;20.9;25.1;16;20.9;15.8;73.7;0;0;0;;18.4;298.5;1013.3;41.8;8.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/15/2001;26.1;17.1;21.7;26.1;17.1;21.7;17.3;76.9;0;0;0;;18.4;313.6;1010.9;18.3;6.5;Clear;Clear conditions throughout the day.
MOROCCO;9/16/2001;26.6;19.9;22.8;26.6;19.9;22.8;18.8;78.9;0;0;0;;22.3;287.1;1015.8;55.5;7.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/17/2001;25.2;20.1;22.4;25.2;20.1;22.4;18.3;78.4;0;0;0;;22.3;291;1014.8;58.8;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/18/2001;25.1;20.1;22.6;25.1;20.1;22.6;18.5;78.5;0;0;0;;22.3;298.1;1012.5;73.6;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/19/2001;25.1;18.1;21.6;25.1;18.1;21.6;17.7;80;0;0;0;;18.4;299.4;1012.1;52.5;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/20/2001;25.1;17.1;20.6;25.1;17.1;20.6;16.7;79.8;0;0;0;;18.4;310.7;1013.7;51.3;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/21/2001;24.1;15.1;20.4;24.1;15.1;20.4;16;76.9;0;0;0;;25.9;285.1;1013.7;47.1;8.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/22/2001;24.1;19.7;22.2;24.1;19.7;22.2;18.5;79.8;3.5;100;8.33;rain;31.3;281.4;1010.8;81.3;7.3;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
MOROCCO;9/23/2001;25.1;18.1;21.4;25.1;18.1;21.4;17.3;77.8;4.1;100;4.17;rain;29.5;280.7;1014.3;72.9;8.6;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;9/24/2001;25.1;17.1;20.7;25.1;17.1;20.7;16.7;78.7;0;0;0;;22.3;299.8;1017.8;57.5;9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/25/2001;25.1;15.7;20.2;25.1;15.7;20.2;15.2;74.5;0;0;0;;22.3;2.5;1019.5;67.9;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/26/2001;24.1;16;19.8;24.1;16;19.8;15.7;78.2;0;0;0;;22.3;304.8;1017.5;49.6;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/27/2001;24.1;16;19.7;24.1;16;19.7;15.9;79.9;0;0;0;;18.4;314.9;1015.6;62.5;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/28/2001;27.1;15.1;21.4;27.2;15.1;21.4;16.6;76.3;0;0;0;;37.1;278;1013.9;64.8;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/29/2001;26.1;17.1;21.6;26.1;17.1;21.6;16.6;74.7;0;0;0;;25.9;278.3;1015.7;66.1;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/30/2001;26.1;19.1;22;26.1;19.1;22;18.8;82.1;0;0;0;;18.4;310.1;1018.6;70.8;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/01/2001;26.1;15.9;20.6;26.1;15.9;20.6;16.8;80.3;0;0;0;;25.9;2.5;1018.7;32.5;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/02/2001;25.1;16.7;20.4;25.1;16.7;20.4;16.8;80.5;0;0;0;;22.3;354.4;1016.3;32.9;7.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/03/2001;25.1;17.1;20.9;25.1;17.1;20.9;18.3;85.5;0;0;0;;22.3;352.8;1015.5;74.6;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/04/2001;26.1;18.7;21.9;26.1;18.7;21.9;19.3;85.8;0;0;0;;22.3;330.2;1013.9;70.8;6.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/05/2001;26.1;17.6;21.6;26.1;17.6;21.6;17.5;79.4;0;0;0;;18.4;287.6;1016.8;51.7;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/06/2001;27.1;17.1;22.1;27.3;17.1;22.1;17.5;77.4;0.7;100;4.17;rain;33.5;282;1018.3;51.7;8;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
MOROCCO;10/07/2001;24.1;15.1;20.7;24.1;15.1;20.7;17;80.3;0;0;0;;25.9;353.5;1020.9;55.4;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/08/2001;23.1;13.7;18;23.1;13.7;18;14;79;0;0;0;;22.3;12.5;1018.4;33.9;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/09/2001;21.4;14.1;17.4;21.4;14.1;17.4;12.8;76.4;25.9;100;4.17;rain;18.5;336;1015.9;71.4;9.4;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;10/10/2001;21.1;14.1;17.2;21.1;14.1;17.2;12.4;74.6;0;0;0;;25.9;8.5;1013.3;57.5;10.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/11/2001;23.2;12.1;17.2;23.2;12.1;17.2;12.7;76.7;0;0;0;;22.3;338.3;1012.3;63;10;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/12/2001;23.1;14.1;18.8;23.1;14.1;18.8;13.8;75.1;0;0;0;;18.4;277.8;1017.7;48.3;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/13/2001;23.1;14.1;19;23.1;14.1;19;15.2;80.1;0;0;0;;25.9;340.1;1021.8;17.9;9;Clear;Clear conditions throughout the day.
MOROCCO;10/14/2001;23.4;12.1;18.1;23.4;12.1;18.1;15.7;86.8;0;0;0;;18.4;309.9;1020.2;61.3;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/15/2001;23.4;15.1;18.6;23.4;15.1;18.6;15.9;85.4;0;0;0;;18.4;5.3;1020.5;54.2;6.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/16/2001;25.1;12.9;19.6;25.1;12.9;19.6;15.2;78;0;0;0;;14.8;40.5;1019.3;60;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/17/2001;28.1;16.7;21.8;27.5;16.7;21.8;15.3;69.2;0;0;0;;22.3;297.5;1016.8;55.8;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/18/2001;25.1;16;20.3;25.1;16;20.3;16.6;81;0;0;0;;18.4;295.6;1016.2;40.5;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/19/2001;25.1;16.7;21.1;25.1;16.7;21.1;16.5;76.1;0;0;0;;37.1;264.1;1012.4;45.5;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/20/2001;23.1;18.1;20.8;23.1;18.1;20.8;16;74.6;0.5;100;4.17;rain;29.5;267.6;1014.2;64.5;8.9;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;10/21/2001;25.1;15.7;19.6;25.1;15.7;19.6;15.6;79.3;0;0;0;;18.4;296.6;1017;47.4;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/22/2001;23.1;12.1;18.4;23.1;12.1;18.4;15.7;84.8;0;0;0;;18.4;324.6;1016.9;49.1;9;Partially cloudy;Becoming cloudy in the afternoon.
MOROCCO;10/23/2001;25.1;16;19.7;25.1;16;19.7;16.4;83.3;0;0;0;;29.5;8.3;1021.5;38.5;8.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/24/2001;25.1;14.2;18.9;25.1;14.2;18.9;15.7;83.8;0;0;0;;25.9;346.7;1022.9;21.7;6.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/25/2001;24.1;13.6;18.7;24.1;13.6;18.7;16.4;87.8;0;0;0;;14.8;298.2;1021.1;43.9;4.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/26/2001;29.6;16;21.4;28.1;16;21.3;15.4;73.4;0.7;100;4.17;rain;18.4;248.1;1020.1;84;5.4;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;10/27/2001;35.1;17.1;24.7;32.8;17.1;24.2;10.2;45.1;0;0;0;;18.4;185.3;1017.6;56.7;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/28/2001;35.4;22.2;27.3;33;22.2;26.6;8.9;32.3;0;0;0;;33.5;178;1015.7;65.3;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/29/2001;30.1;17.1;22.8;28.5;17.1;22.8;12.7;56.2;0;0;0;;14.8;251.3;1017.7;65.7;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/30/2001;30.1;13.1;20.3;28.4;13.1;20;11.1;62.6;0;0;0;;11.2;267.2;1018.2;75.4;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/31/2001;28.1;14.1;20.8;27;14.1;20.6;10.3;54.3;0;0;0;;11.2;221.7;1018;76.1;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/01/2001;30.1;11.1;18.8;28.3;11.1;18.6;9.2;60.8;0;0;0;;18.4;255.5;1019;59.5;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/02/2001;26.1;12.9;18.6;26.1;12.9;18.6;10.3;61.5;0;0;0;;18.4;283.9;1020;8.1;8.6;Clear;Clear conditions throughout the day.
MOROCCO;11/03/2001;30.2;11.1;19.9;28.5;11.1;19.6;10.6;62.6;0;0;0;;14.8;90.1;1020.4;60;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/04/2001;26.1;17.1;21.1;26.1;17.1;21.1;12.1;57.3;0.7;100;4.17;rain;22.3;93.5;1018.5;82.1;7.6;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;11/05/2001;23.1;17.1;20.2;23.1;17.1;20.2;15.9;77.7;4.1;100;8.33;rain;18.4;182.1;1016.8;85.2;7.3;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO;11/06/2001;30.1;17.9;22.5;28.4;17.9;22.1;12.7;60.4;0.1;100;4.17;rain;33.5;92.8;1015.2;63.2;8.4;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;11/07/2001;23.1;14.9;18.6;23.1;14.9;18.6;14.8;78.6;0;0;0;;18.4;279.7;1017.2;45.8;8.6;Partially cloudy;Partly cloudy throughout the day.
